Gene Symbol	UCSC ID	UniGene ID	UniProt Accession	UniProt Entry Name	UniProt Info	UniProt Protein Name	UniSTS ID	
PCYB_003300	-	-	K6UF69	K6UF69_9APIC	K6UF69_9APIC [Acc: K6UF69] [Seq_length: 212] [PI: 8.22] [Weight: 24955.91] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:GAB69581.1}; Flags: Fragment;]		-	
PCYB_003710	-	-	K6VJN3	K6VJN3_9APIC	K6VJN3_9APIC [Acc: K6VJN3] [Seq_length: 134] [PI: 7.61] [Weight: 16047.46] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:GAB69622.1};]		-	
PCYB_004120	-	-	K6UNN8	K6UNN8_9APIC	K6UNN8_9APIC [Acc: K6UNN8] [Seq_length: 328] [PI: 8.13] [Weight: 38917.86] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:GAB69663.1};]		-	
PCYB_004230	-	-	K6V066	K6V066_9APIC	K6V066_9APIC [Acc: K6V066] [Seq_length: 268] [PI: 5.78] [Weight: 31477.62] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:GAB69674.1}; Flags: Fragment;]		-	
PCYB_004370	-	-	K6UNP7	K6UNP7_9APIC	K6UNP7_9APIC [Acc: K6UNP7] [Seq_length: 265] [PI: 5.67] [Weight: 30663.08] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:GAB69688.1}; Flags: Fragment;]		-	
PCYB_004440	-	-	K6V2Z9	K6V2Z9_9APIC	K6V2Z9_9APIC [Acc: K6V2Z9] [Seq_length: 142] [PI: 6.57] [Weight: 16545.94] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:GAB69695.1};]		-	
PCYB_004480	-	-	K6V085	K6V085_9APIC	K6V085_9APIC [Acc: K6V085] [Seq_length: 250] [PI: 8.93] [Weight: 29674.29] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:GAB69699.1};]		-	
PCYB_007220	-	-	K6UP06	K6UP06_9APIC	K6UP06_9APIC [Acc: K6UP06] [Seq_length: 131] [PI: 5.18] [Weight: 15641.6] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:GAB69973.1}; Flags: Fragment;]		-	
PCYB_007770	-	-	K6UP31	K6UP31_9APIC	K6UP31_9APIC [Acc: K6UP31] [Seq_length: 220] [PI: 5.11] [Weight: 26196.28] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:GAB70028.1}; Flags: Fragment;]		-	
PCYB_007790	-	-	K6V3T7	K6V3T7_9APIC	K6V3T7_9APIC [Acc: K6V3T7] [Seq_length: 214] [PI: 5.23] [Weight: 25162.9] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:GAB70030.1}; Flags: Fragment;]		-	
PCYB_008220	-	-	K6UP43	K6UP43_9APIC	K6UP43_9APIC [Acc: K6UP43] [Seq_length: 228] [PI: 5.52] [Weight: 27436.34] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:GAB70073.1};]		-	
PVX_029690	-	-	A5KD81	A5KD81_PLAVS	A5KD81_PLAVS [Acc: A5KD81] [Seq_length: 399] [PI: 5.56] [Weight: 45906.66] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Variable surface protein Vir6, putative {ECO:0000313|EMBL:EDL42688.1};]		-	
PVX_032690	-	-	A5KDA3	A5KDA3_PLAVS	A5KDA3_PLAVS [Acc: A5KDA3] [Seq_length: 156] [PI: 5.65] [Weight: 17143.99] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Variable surface protein Vir7, putative {ECO:0000313|EMBL:EDL42666.1};]		-	
PVX_048690	-	-	A5KD96	A5KD96_PLAVS	A5KD96_PLAVS [Acc: A5KD96] [Seq_length: 408] [PI: 5.67] [Weight: 47369.09] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Variable surface protein Vir7-like {ECO:0000313|EMBL:EDL42673.1};]		-	
PVX_054690	-	-	A5KDC0	A5KDC0_PLAVS	A5KDC0_PLAVS [Acc: A5KDC0] [Seq_length: 51] [PI: 8.39] [Weight: 5946.6] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Variable surface protein Vir29, truncated, putative {ECO:0000313|EMBL:EDL42649.1}; Flags: Fragment;]		-	
PCYB_031060	-	-	K6UI54	K6UI54_9APIC	K6UI54_9APIC [Acc: K6UI54] [Seq_length: 233] [PI: 8.78] [Weight: 27334.95] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=RAD protein {ECO:0000313|EMBL:GAB64693.1};]		-	
PCYB_032940	-	-	K6UIC1	K6UIC1_9APIC	K6UIC1_9APIC [Acc: K6UIC1] [Seq_length: 249] [PI: 9.42] [Weight: 29755.01] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:GAB64883.1};]		-	
PCYB_052280	-	-	K6UT38	K6UT38_9APIC	K6UT38_9APIC [Acc: K6UT38] [Seq_length: 233] [PI: 6.25] [Weight: 27113.72] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=RAD protein {ECO:0000313|EMBL:GAB65210.1};]		-	
PCYB_052970	-	-	K6UQQ7	K6UQQ7_9APIC	K6UQQ7_9APIC [Acc: K6UQQ7] [Seq_length: 241] [PI: 6.33] [Weight: 28560.33] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=RAD protein {ECO:0000313|EMBL:GAB65279.1};]		-	
PCYB_053030	-	-	K6UT79	K6UT79_9APIC	K6UT79_9APIC [Acc: K6UT79] [Seq_length: 131] [PI: 9.74] [Weight: 15205.5] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=RAD protein {ECO:0000313|EMBL:GAB65285.1};]		-	
PCYB_101040	-	-	K6UIC1	K6UIC1_9APIC	K6UIC1_9APIC [Acc: K6UIC1] [Seq_length: 249] [PI: 9.42] [Weight: 29755.01] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:GAB64883.1};]		-	
PF3D7_0532200	-	-	-	-	-	-	-	
PRCDC_0531200	-	-	-	-	-	-	-	
PVX_001100	-	-	A5KAR6	A5KAR6_PLAVS	A5KAR6_PLAVS [Acc: A5KAR6] [Seq_length: 159] [PI: 8.78] [Weight: 19280.94] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=RAD protein (Pv-fam-e) {ECO:0000313|EMBL:EDL43665.1};]		-	
PVX_089460	-	-	A5K5R7	A5K5R7_PLAVS	A5K5R7_PLAVS [Acc: A5K5R7] [Seq_length: 222] [PI: 9.71] [Weight: 25212.83] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=RAD protein (Pv-fam-e) {ECO:0000313|EMBL:EDL45252.1};]		-	
PVX_089815	-	-	A5K5Z1	A5K5Z1_PLAVS	A5K5Z1_PLAVS [Acc: A5K5Z1] [Seq_length: 57] [PI: 7.91] [Weight: 7106.13] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=RAD protein (Pv-fam-e) {ECO:0000313|EMBL:EDL45326.1};]		-	
PVX_089820	-	-	A5K5Z2	A5K5Z2_PLAVS	A5K5Z2_PLAVS [Acc: A5K5Z2] [Seq_length: 164] [PI: 7.05] [Weight: 18832.31] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=RAD protein (Pv-fam-e) {ECO:0000313|EMBL:EDL45327.1};]		-	
PVX_089890	-	-	A5K608	A5K608_PLAVS	A5K608_PLAVS [Acc: A5K608] [Seq_length: 284] [PI: 9.39] [Weight: 32527.51] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=RAD protein (Pv-fam-e) {ECO:0000313|EMBL:EDL45343.1};]		-	
PVX_096065	-	-	A5KC25	A5KC25_PLAVS	A5KC25_PLAVS [Acc: A5KC25] [Seq_length: 295] [PI: 8.99] [Weight: 35321.87] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:EDL43043.1};]		-	
PmUG01_05027400.1-p1	-	-	-	-	-	-	-	
PmUG01_05027500.1-p1	-	-	-	-	-	-	-	
PmUG01_10012600.1-p1	-	-	-	-	-	-	-	
PF3D7_1252400	-	-	-	-	-	-	-	
PKNH_1472300	-	-	-	-	-	-	-	
PRCDC_1251800	-	-	-	-	-	-	-	
PVX_090325	-	-	A5K695	A5K695_PLAVS	A5K695_PLAVS [Acc: A5K695] [Seq_length: 2779] [PI: 5.5] [Weight: 321292.11] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Reticulocyte binding protein 2 (PvRBP-2), putative {ECO:0000313|EMBL:EDL45430.1};]		-	
PVX_090330	-	-	A5K696	A5K696_PLAVS	A5K696_PLAVS [Acc: A5K696] [Seq_length: 662] [PI: 8.19] [Weight: 77373.11] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Reticulocyte binding protein 2 (PvRBP-2), putative {ECO:0000313|EMBL:EDL45431.1};]		-	
PVX_094255	-	-	A5K736	A5K736_PLAVS	A5K736_PLAVS [Acc: A5K736] [Seq_length: 2652] [PI: 5.64] [Weight: 308260.38] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Reticulocyte binding protein 2, putative {ECO:0000313|EMBL:EDL44595.1};]		-	
PVX_098582	-	-	A5K698	A5K698_PLAVS	A5K698_PLAVS [Acc: A5K698] [Seq_length: 2605] [PI: 5.67] [Weight: 303324.81] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Reticulocyte-binding protein 1 (RBP1), like {ECO:0000313|EMBL:EDL44839.1};]		-	
PVX_098585	-	-	A5K699	A5K699_PLAVS	A5K699_PLAVS [Acc: A5K699] [Seq_length: 2817] [PI: 5.03] [Weight: 324395.23] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Reticulocyte-binding protein 1 (RBP1), putative {ECO:0000313|EMBL:EDL44840.1};]		-	
PVX_101495	-	-	-	-	-	-	-	
PVX_101585	-	-	-	-	-	-	-	
PVX_101590	-	-	A5K940	A5K940_PLAVS	A5K940_PLAVS [Acc: A5K940] [Seq_length: 641] [PI: 9.04] [Weight: 74098.26] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Reticulocyte-binding protein 2 (RBP2), like {ECO:0000313|EMBL:EDL44336.1};]		-	
PVX_121920	-	-	A5JZ09	A5JZ09_PLAVS	A5JZ09_PLAVS [Acc: A5JZ09] [Seq_length: 2487] [PI: 6.83] [Weight: 286660.37] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Reticulocyte-binding protein 2 (RBP2), like {ECO:0000313|EMBL:EDL47220.1};]		-	
PVX_125738	-	-	A5KCS8	A5KCS8_PLAVS	A5KCS8_PLAVS [Acc: A5KCS8] [Seq_length: 786] [PI: 5.2] [Weight: 90859.12] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Reticulocyte binding protein 1, putative {ECO:0000313|EMBL:EDL42845.1}; Flags: Fragment;]		-	
PmUG01_07014200.1-p1	-	-	-	-	-	-	-	
PmUG01_08058500.1-p1	-	-	-	-	-	-	-	
PmUG01_12081700.1-p1	-	-	-	-	-	-	-	
PmUG01_14085600.1-p1	-	-	-	-	-	-	-	
BBM_III00405	-	-	A0A0K3AT00	A0A0K3AT00_BABMR	A0A0K3AT00_BABMR [Acc: A0A0K3AT00] [Seq_length: 802] [PI: 5.79] [Weight: 90902.76] [Organism: Babesia microti (strain RI)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:CTQ40681.1};]		-	
PBANKA_0712100	-	-	-	-	-	-	-	
PCHAS_0721200	-	-	-	-	-	-	-	
PCYB_052300	-	-	K6V7V4	K6V7V4_9APIC	K6V7V4_9APIC [Acc: K6V7V4] [Seq_length: 714] [PI: 4.94] [Weight: 79118.97] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=SNF2 family protein {ECO:0000313|EMBL:GAB65212.1};]		-	
PF3D7_0818700	-	-	-	-	-	-	-	
PKNH_0501200	-	-	-	-	-	-	-	
PRCDC_0818000	-	-	-	-	-	-	-	
PVX_089480	-	-	A5K5S3	A5K5S3_PLAVS	A5K5S3_PLAVS [Acc: A5K5S3] [Seq_length: 1102] [PI: 5.96] [Weight: 125652.94] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:EDL45258.1};]		-	
PYYM_0712200	-	-	-	-	-	-	-	
PmUG01_05033500.1-p1	-	-	-	-	-	-	-	
TGVEG_205398-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_229460-t26_1-p1	-	-	-	-	-	-	-	
TP04_0027-t26_1-p1	-	-	-	-	-	-	-	
TP04_0088-t26_1-p1	-	-	-	-	-	-	-	
cgd1_1330-t26_1-p1	-	-	-	-	-	-	-	
cgd5_2920-t26_1-p1	-	-	-	-	-	-	-	
PBANKA_1237600	-	-	-	-	-	-	-	
PCHAS_1238100	-	-	-	-	-	-	-	
PCYB_101880	-	-	K6UKH8	K6UKH8_9APIC	K6UKH8_9APIC [Acc: K6UKH8] [Seq_length: 1866] [PI: 8.35] [Weight: 206863.78] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:GAB66838.1};]		-	
PF3D7_0522900	-	-	-	-	-	-	-	
PKNH_1010000	-	-	-	-	-	-	-	
PRCDC_0522000	-	-	-	-	-	-	-	
PVX_080105	-	-	A5K9D0	A5K9D0_PLAVS	A5K9D0_PLAVS [Acc: A5K9D0] [Seq_length: 1935] [PI: 8.44] [Weight: 212207.76] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:EDL44002.1};]		-	
PYYM_1240100	-	-	-	-	-	-	-	
PmUG01_10021700.1-p1	-	-	-	-	-	-	-	
TGVEG_202900-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_224630-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_226310-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_228990-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_253790-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_266785-t26_1-p1	-	-	-	-	-	-	-	
cgd1_1580-t26_1-p1	-	-	-	-	-	-	-	
BBM_III05270	-	-	I7IH61	I7IH61_BABMR	I7IH61_BABMR [Acc: I7IH61] [Seq_length: 535] [PI: 4.57] [Weight: 59569.71] [Organism: Babesia microti (strain RI)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:CCF75252.1};]		-	
PBANKA_1338700	-	-	-	-	-	-	-	
PCHAS_1343300	-	-	-	-	-	-	-	
PCYB_123930	-	-	K6VEX8	K6VEX8_9APIC	K6VEX8_9APIC [Acc: K6VEX8] [Seq_length: 533] [PI: 7.81] [Weight: 61083.5] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Aspartic protease PM5 {ECO:0000313|EMBL:GAB67827.1}; Flags: Fragment;]		-	
PF3D7_1323500	-	-	-	-	-	-	-	
PKNH_1205300	-	-	-	-	-	-	-	
PRCDC_1322500	-	-	-	-	-	-	-	
PVX_116695	-	-	A5K302	A5K302_PLAVS	A5K302_PLAVS [Acc: A5K302] [Seq_length: 536] [PI: 7.99] [Weight: 60915.43] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Aspartic protease PM5 {ECO:0000313|EMBL:EDL45906.1};]		-	
PYYM_1340400	-	-	-	-	-	-	-	
PmUG01_12041200.1-p1	-	-	-	-	-	-	-	
TGVEG_242720-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_261530-t26_1-p1	-	-	-	-	-	-	-	
TP03_0676-t26_1-p1	-	-	-	-	-	-	-	
cgd1_2240-t26_1-p1	-	-	-	-	-	-	-	
cgd1_3690-t26_1-p1	-	-	-	-	-	-	-	
cgd4_2190-t26_1-p1	-	-	-	-	-	-	-	
BBM_III00360	-	-	A0A0K3AM73	A0A0K3AM73_BABMR	A0A0K3AM73_BABMR [Acc: A0A0K3AM73] [Seq_length: 757] [PI: 6.14] [Weight: 83490.47] [Organism: Babesia microti (strain RI)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:CTQ40672.1};]		-	
PBANKA_0909900	-	-	-	-	-	-	-	
PCHAS_0711200	-	-	-	-	-	-	-	
PCYB_094470	-	-	K6UKB0	K6UKB0_9APIC	K6UKB0_9APIC [Acc: K6UKB0] [Seq_length: 1691] [PI: 8.79] [Weight: 188219.12] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=WD domain G-beta repeat domain containing protein {ECO:0000313|EMBL:GAB66663.1}; Flags: Fragment;]		-	
PF3D7_1138800	-	-	-	-	-	-	-	
PKNH_0937000	-	-	-	-	-	-	-	
PRCDC_1137200	-	-	-	-	-	-	-	
PVX_092555	-	-	A5K548	A5K548_PLAVS	A5K548_PLAVS [Acc: A5K548] [Seq_length: 1846] [PI: 9.02] [Weight: 203719.9] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=WD domain, G-beta repeat domain containing protein {ECO:0000313|EMBL:EDL45776.1};]		-	
PVX_238290	-	-	A5KDJ6	A5KDJ6_PLAVS	A5KDJ6_PLAVS [Acc: A5KDJ6] [Seq_length: 117] [PI: 9.75] [Weight: 13642.74] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:EDL42573.1};]		-	
PVX_246295	-	-	A5KDL1	A5KDL1_PLAVS	A5KDL1_PLAVS [Acc: A5KDL1] [Seq_length: 298] [PI: 8.71] [Weight: 33998.9] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:EDL42558.1}; Flags: Fragment;]		-	
PYYM_0910800	-	-	-	-	-	-	-	
PmUG01_09048200.1-p1	-	-	-	-	-	-	-	
TGVEG_318260-t26_1-p1	-	-	-	-	-	-	-	
TP04_0078-t26_1-p1	-	-	-	-	-	-	-	
TP04_0079-t26_1-p1	-	-	-	-	-	-	-	
cgd1_2600-t26_1-p1	-	-	-	-	-	-	-	
BBM_I02440	-	-	I7IFM7	I7IFM7_BABMR	I7IFM7_BABMR [Acc: I7IFM7] [Seq_length: 278] [PI: 6.11] [Weight: 31700.93] [Organism: Babesia microti (strain RI)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:CCF72946.1};]		-	
PBANKA_1345400	-	-	-	-	-	-	-	
PCHAS_1350000	-	-	-	-	-	-	-	
PCYB_123210	-	-	K6UYQ6	K6UYQ6_9APIC	K6UYQ6_9APIC [Acc: K6UYQ6] [Seq_length: 223] [PI: 6.4] [Weight: 25549.88] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=ER lumen protein retaining receptor 1 {ECO:0000313|EMBL:GAB67755.1};]		-	
PF3D7_1330400.1	-	-	-	-	-	-	-	
PF3D7_1330400.2	-	-	-	-	-	-	-	
PKNH_1270000	-	-	-	-	-	-	-	
PRCDC_1329400.1	-	-	-	-	-	-	-	
PRCDC_1329400.2	-	-	-	-	-	-	-	
PVX_082460	-	-	A5K7V2	A5K7V2_PLAVS	A5K7V2_PLAVS [Acc: A5K7V2] [Seq_length: 284] [PI: 6.98] [Weight: 32751.28] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=ER lumen protein retaining receptor 1, putative {ECO:0000313|EMBL:EDL44366.1};]		-	
PYYM_1347100	-	-	-	-	-	-	-	
PmUG01_12034100.1-p1	-	-	-	-	-	-	-	
TGVEG_224205-t26_1-p1	-	-	-	-	-	-	-	
TP03_0344-t26_1-p1	-	-	-	-	-	-	-	
cgd1_3010-t26_1-p1	-	-	-	-	-	-	-	
cgd2_2920-t26_1-p1	-	-	-	-	-	-	-	
BBM_II02455	-	-	I7J6B6	I7J6B6_BABMR	I7J6B6_BABMR [Acc: I7J6B6] [Seq_length: 360] [PI: 8.97] [Weight: 39420.62] [Organism: Babesia microti (strain RI)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:CCF73647.1};]		-	
PBANKA_1329800	-	-	-	-	-	-	-	
PCHAS_1334400	-	-	-	-	-	-	-	
PCYB_124860	-	-	K6UZ44	K6UZ44_9APIC	K6UZ44_9APIC [Acc: K6UZ44] [Seq_length: 1086] [PI: 9.31] [Weight: 113176.28] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Transcription factor {ECO:0000313|EMBL:GAB67920.1};]		-	
PF3D7_1466400	-	-	-	-	-	-	-	
PKNH_1215100	-	-	-	-	-	-	-	
PRCDC_1465600	-	-	-	-	-	-	-	
PVX_117145	-	-	A5K393	A5K393_PLAVS	A5K393_PLAVS [Acc: A5K393] [Seq_length: 1223] [PI: 9.24] [Weight: 124168.39] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:EDL45997.1};]		-	
PYYM_1331500	-	-	-	-	-	-	-	
PmUG01_12050500.1-p1	-	-	-	-	-	-	-	
TGVEG_310950-t26_1-p1	-	-	-	-	-	-	-	
TP04_0428-t26_1-p1	-	-	-	-	-	-	-	
cgd1_3520-t26_1-p1	-	-	-	-	-	-	-	
cgd2_3490-t26_1-p1	-	-	-	-	-	-	-	
cgd4_600-t26_1-p1	-	-	-	-	-	-	-	
cgd8_3230-t26_1-p1	-	-	-	-	-	-	-	
PCYB_104190	-	-	K6UUH7	K6UUH7_9APIC	K6UUH7_9APIC [Acc: K6UUH7] [Seq_length: 260] [PI: 9.71] [Weight: 30405.4] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Tryptophan-rich antigen {ECO:0000313|EMBL:GAB67069.1};]		-	
TGVEG_201180A-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_202400-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_245490-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_261780-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_267680-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_269930-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_315520-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_315540-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_315550-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_318540-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_321800-t26_1-p1	-	-	-	-	-	-	-	
cgd2_1590-t26_1-p1	-	-	-	-	-	-	-	
cgd3_1860-t26_1-p1	-	-	-	-	-	-	-	
cgd3_190-t26_1-p1	-	-	-	-	-	-	-	
cgd6_670-t26_1-p1	-	-	-	-	-	-	-	
BBM_I03340	-	-	I7IPP8	I7IPP8_BABMR	I7IPP8_BABMR [Acc: I7IPP8] [Seq_length: 431] [PI: 9.31] [Weight: 48496.47] [Organism: Babesia microti (strain RI)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:CCF73125.1};]		-	
BBM_III00130	-	-	A0A0K3ASV0	A0A0K3ASV0_BABMR	A0A0K3ASV0_BABMR [Acc: A0A0K3ASV0] [Seq_length: 475] [PI: 9.63] [Weight: 53462.44] [Organism: Babesia microti (strain RI)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:CTQ40626.1};]		-	
PBANKA_1020400	-	-	-	-	-	-	-	
PCHAS_1021200	-	-	-	-	-	-	-	
PCYB_133430	-	-	K6UXH4	K6UXH4_9APIC	K6UXH4_9APIC [Acc: K6UXH4] [Seq_length: 559] [PI: 9.52] [Weight: 63148.3] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=GTPase {ECO:0000313|EMBL:GAB68469.1};]		-	
PF3D7_1423000	-	-	-	-	-	-	-	
PKNH_1335000	-	-	-	-	-	-	-	
PRCDC_1422300	-	-	-	-	-	-	-	
PVX_085330	-	-	A5K107	A5K107_PLAVS	A5K107_PLAVS [Acc: A5K107] [Seq_length: 518] [PI: 9.45] [Weight: 59236.96] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=GTPase, putative {ECO:0000313|EMBL:EDL47004.1};]		-	
PYYM_1022000	-	-	-	-	-	-	-	
PmUG01_13036000.1-p1	-	-	-	-	-	-	-	
TGVEG_203490-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_305750-t26_1-p1	-	-	-	-	-	-	-	
TP02_0708-t26_1-p1	-	-	-	-	-	-	-	
cgd2_2170-t26_1-p1	-	-	-	-	-	-	-	
cgd4_4040-t26_1-p1	-	-	-	-	-	-	-	
BBM_III00795	-	-	A0A0K3AQ44	A0A0K3AQ44_BABMR	A0A0K3AQ44_BABMR [Acc: A0A0K3AQ44] [Seq_length: 1288] [PI: 8.45] [Weight: 142660.42] [Organism: Babesia microti (strain RI)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:CTQ40758.1};]		-	
PBANKA_1103600	-	-	-	-	-	-	-	
PCHAS_1103300	-	-	-	-	-	-	-	
PCYB_103760	-	-	K6UDQ8	K6UDQ8_9APIC	K6UDQ8_9APIC [Acc: K6UDQ8] [Seq_length: 2027] [PI: 6.26] [Weight: 228235.21] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=p-type ATPase {ECO:0000313|EMBL:GAB67026.1};]		-	
PF3D7_0504000	-	-	-	-	-	-	-	
PKNH_1029600	-	-	-	-	-	-	-	
PRCDC_0503200	-	-	-	-	-	-	-	
PVX_097770	-	-	A5KAX0	A5KAX0_PLAVS	A5KAX0_PLAVS [Acc: A5KAX0] [Seq_length: 1914] [PI: 7.86] [Weight: 215640.99] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=p-type ATPase, putative {ECO:0000313|EMBL:EDL43487.1};]		-	
PYYM_1105800	-	-	-	-	-	-	-	
PmUG01_06020900.1-p1	-	-	-	-	-	-	-	
TGVEG_289070-t26_1-p1	-	-	-	-	-	-	-	
TP01_0922-t26_1-p1	-	-	-	-	-	-	-	
cgd2_2680-t26_1-p1	-	-	-	-	-	-	-	
cgd2_4240-t26_1-p1	-	-	-	-	-	-	-	
cgd3_4140-t26_1-p1	-	-	-	-	-	-	-	
cgd7_460-t26_1-p1	-	-	-	-	-	-	-	
PBANKA_0511000	-	-	-	-	-	-	-	
PBANKA_1323600	-	-	-	-	-	-	-	
PCHAS_0511100	-	-	-	-	-	-	-	
PCHAS_1326900	-	-	-	-	-	-	-	
PCYB_062100	-	-	K6UJ01	K6UJ01_9APIC	K6UJ01_9APIC [Acc: K6UJ01] [Seq_length: 178] [PI: 5.72] [Weight: 20494.43] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Biotin--[acetyl-CoA-carboxylase] synthetase {ECO:0000313|EMBL:GAB65478.1}; Flags: Fragment;]		-	
PF3D7_1026900	-	-	-	-	-	-	-	
PF3D7_1460000	-	-	-	-	-	-	-	
PKNH_0611300	-	-	-	-	-	-	-	
PRCDC_1026200	-	-	-	-	-	-	-	
PRCDC_1459300	-	-	-	-	-	-	-	
